"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Desmoinesian",10,10.2987634979294,204,NA,1.15445048065827,-0.00266685473474005,0.246323529411765,0.0785485906646585,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Desmoinesian",15,10.6434033183148,204,NA,1.04239407352375,0.00388413662069351,0.25,0.0744110008039138,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Desmoinesian",20,10.8259370002837,204,NA,1.11022967594087,0.00560192246553473,0.242647058823529,0.0705730155032906,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Desmoinesian",3,7.65747129903584,204,NA,0.973534509784443,0.0164105977081261,0.257352941176471,0.0695956269512697,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Desmoinesian",5,9.33300559980434,204,NA,1.01976613508354,-0.000865511651524359,0.242647058823529,0.0755598664836061,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Desmoinesian",7,9.89376207723471,204,NA,1.16972069712198,-0.00665968773698566,0.242647058823529,0.0797231855919564,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.333333333333333
"Guadalupian",10,9.88680892604157,170,NA,1.23050982005035,-0.0161053498832426,0.247787610619469,0.0903918718128691,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Guadalupian",15,10.2462135343185,170,NA,0.946192593184922,0.00539436309638871,0.238938053097345,0.0965565716038857,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Guadalupian",20,10.4777407540334,170,NA,1.23661191586998,-0.00979492207682104,0.247787610619469,0.101991837754266,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Guadalupian",3,7.2378698516558,170,NA,1.24710650811677,-0.0166087689243533,0.247787610619469,0.0844527687041956,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Guadalupian",5,8.88468366864053,170,NA,1.21808472911034,-0.00714023407192291,0.247787610619469,0.0931499801137406,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Guadalupian",7,9.47114715183289,170,NA,1.10205717996643,0.00534958984481352,0.256637168141593,0.0906068354102634,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.333333333333333
"Kinderhookian",10,9.51196048915225,144,NA,1.0913696349384,-0.0142226554095827,0.255208333333333,0.0877184484359368,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Kinderhookian",15,9.88957966898581,144,NA,1.17201882184683,-0.010810378235728,0.239583333333333,0.0713962824026283,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Kinderhookian",20,10.107892483421,144,NA,1.08499557165938,-0.00247057920072991,0.25,0.0879717529692789,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Kinderhookian",3,6.80326683557369,144,NA,1.07045646637517,0.00206454220895013,0.260416666666667,0.0822507872495285,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Kinderhookian",5,8.55702177465555,144,NA,1.21210972907165,-0.0126738324728982,0.260416666666667,0.0902865930524795,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Kinderhookian",7,9.12063683793859,144,NA,1.32993389367692,-0.0270637217440364,0.25,0.0885596497299212,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.333333333333333
"Leonardian",10,10.2351751486942,171,NA,1.1554592815139,-0.00468203252259576,0.245614035087719,0.106318765761961,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Leonardian",15,10.537623375063,171,NA,1.10381718900197,-0.00227988772320761,0.254385964912281,0.112878689740955,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Leonardian",20,10.7289112559189,171,NA,1.28647607663812,-0.00740333982493446,0.245614035087719,0.126301383176651,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Leonardian",3,7.59272061408424,171,NA,1.05387137308412,0.0114109817568856,0.254385964912281,0.0794725774566164,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Leonardian",5,9.24405315726325,171,NA,1.13928213339419,-0.00547205302678527,0.245614035087719,0.0936256585112457,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Leonardian",7,9.79197210688343,171,NA,1.06833726873437,0.00552891710409446,0.254385964912281,0.11998653116857,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.333333333333333
"Lopingian",10,8.68617427644657,123,NA,1.17847481244691,-0.000489135209996015,0.25609756097561,0.102606858500109,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.333333333333333
"Lopingian",15,9.05621159642914,123,NA,1.10980085422838,-0.00596839091638832,0.24390243902439,0.100087889774796,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.333333333333333
"Lopingian",20,9.25847506280875,123,NA,1.15226266374418,-0.0061955267182504,0.25609756097561,0.112603912040579,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.333333333333333
"Lopingian",3,5.94350723175187,123,NA,1.14379722219671,-0.00312083031449007,0.24390243902439,0.090648130821076,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.333333333333333
