"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Missourian",10,10.1906078543201,202,0,0.907569620744153,0.0260144487956172,0.253731343283582,0.117279072175358,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Missourian",15,10.5063769986513,202,0,0.984446598485548,0.0124161616833783,0.238805970149254,0.144317770230058,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Missourian",20,10.696231334056,202,0,0.925106309890972,0.00740072284403699,0.238805970149254,0.116339439832695,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Missourian",3,7.41683611746115,202,0,0.757502314087481,0.0388320371613238,0.238805970149254,0.116170685677289,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Missourian",5,9.18217483162358,202,0,0.829145532180707,0.0182973395020713,0.238805970149254,0.116930845166769,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Missourian",7,9.71901198227121,202,0,0.871144365530602,0.0236639260127434,0.253731343283582,0.111229387090934,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0.666666666666667
"Morrowan",10,9.7139404525081,183,0,0.730659701299682,0.0288686374940814,0.245901639344262,0.101061704916214,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Morrowan",15,9.99190078217346,183,0,1.10540790775534,-9.20272745056376e-05,0.245901639344262,0.117498242422485,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Morrowan",20,10.2172082928322,183,0,0.993790585477219,0.00979574478057104,0.245901639344262,0.111890391588464,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Morrowan",3,6.92623519377322,183,0,0.867145675878795,0.0331001032103884,0.245901639344262,0.115181806242122,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Morrowan",5,8.67537234500373,183,0,0.947651402566521,0.00520502744544296,0.245901639344262,0.102549066226888,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Morrowan",7,9.20152650935178,183,0,1.21426710769132,-0.021932434499479,0.245901639344262,0.109240775887746,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0.666666666666667
"Osagean",10,10.6338996944491,166,21,-5.80997762685066,0.477894410370688,0.236363636363636,0.184261172494518,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",15,10.9217292095056,166,20,-5.82797366733588,0.489389129085942,0.254545454545455,0.182121219472057,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",20,11.0209869852883,166,20,-5.95288879270811,0.478761673396653,0.254545454545455,0.222713250748995,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",3,7.95726780510233,166,20,-2.33283950300377,0.2263245500691,0.254545454545455,0.116717029932256,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",5,9.63705410031743,166,21,-3.74310226563523,0.330977899444639,0.245454545454545,0.166043996611106,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",7,10.1645594675748,166,21,-4.93584230095221,0.432614829929175,0.236363636363636,0.15472094377239,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Virgilian",10,10.2107215801263,216,1,0.608824455131014,0.0348415192459139,0.25,0.125718447356291,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",15,10.6454162435551,216,1,0.619254558404612,0.0455311817685802,0.25,0.112811751419982,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",20,10.8272571183847,216,1,0.573415875141966,0.0364045740866595,0.25,0.123175479512746,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",3,7.42612556411072,216,1,0.71246807476244,0.0428758221265273,0.25,0.0922047463078409,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",5,9.22691893530623,216,1,0.641772470545085,0.0336729600036868,0.25,0.11445208564801,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",7,9.78197296293785,216,1,0.580938331525024,0.0456672011766169,0.236111111111111,0.121372129595769,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Wolfcampian",10,9.78082776905276,237,17,-3.5394025470701,0.374767921720202,0.240506329113924,0.10329196539702,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",15,10.0695156634987,237,17,-3.6140178289499,0.369152640452434,0.253164556962025,0.121752421652126,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",20,10.3317681892163,237,17,-3.74687289185876,0.370360603118184,0.240506329113924,0.113352244945506,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
