"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Morrowan",7,9.23190345798115,183,1,0.181825309835392,0.242390572178403,0.0983606557377049,0.0641163881493624,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Osagean",10,10.6220050331747,166,73,-6.74318585589572,0.617367751966449,0.072289156626506,0.0671902055893712,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",15,10.9301117139205,166,72,-7.65347081151576,0.680347916589013,0.072289156626506,0.0663333424750315,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",20,11.0866767406127,166,73,-8.02039461927915,0.705072906944202,0.072289156626506,0.0669934622437711,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",3,7.94326747202416,166,73,-2.70996150239071,0.330031072144207,0.072289156626506,0.0530176787166825,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",5,9.64861705944266,166,74,-4.66290262160104,0.472762593763354,0.0662650602409639,0.0674993262909144,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",7,10.2377741588394,166,73,-5.78083896471035,0.551804736231115,0.072289156626506,0.0588353638281795,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Virgilian",10,10.2434570154259,216,3,-2.36566712519416,0.434885887796033,0.138888888888889,0.0761628516118643,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",15,10.598879004987,216,3,-2.6961154018046,0.446468672945875,0.138888888888889,0.0773857717663632,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",20,10.7942521220822,216,3,-2.70924893922322,0.449721339896424,0.138888888888889,0.0956726138489352,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",3,7.47816532858289,216,3,-0.486579909865839,0.341211946823053,0.138888888888889,0.0616110588454397,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",5,9.23395788648501,216,3,-1.60030442923087,0.408560943685388,0.138888888888889,0.0754372603453485,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",7,9.8084575701239,216,3,-2.19339453121742,0.438903773763157,0.143518518518518,0.0676154249775217,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Wolfcampian",10,9.79143197370551,237,52,-6.31287960161048,0.710997908149708,0.156118143459916,0.0752713991781788,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",15,10.1376718233364,237,52,-6.91400776543376,0.739058107967938,0.147679324894515,0.0716721690946524,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",20,10.3163041183267,237,52,-7.07455491291222,0.730965688787892,0.151898734177215,0.0797194187079937,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",3,7.03221634977114,237,52,-2.78731071993449,0.491321422166673,0.156118143459916,0.0588455107194325,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",5,8.77979125470232,237,52,-4.94512859946564,0.641354359704773,0.151898734177215,0.0657270061506859,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",7,9.36727938764873,237,53,-5.6753426932402,0.681405057854778,0.151898734177215,0.0687389582352129,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Atokan",10,10.3318473741084,194,3,-3.00862721080844,0.381366717168226,0.293814432989691,0.0667622374062742,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",15,10.635309068044,194,3,-3.04860092952764,0.37016480745745,0.29639175257732,0.0639418027793668,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",20,10.7865547206081,194,3,-3.04509675606731,0.371331654953067,0.293814432989691,0.0648749086791023,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",3,7.68622390543522,194,3,-1.25221626547401,0.282501652218572,0.293814432989691,0.0568694405885436,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",5,9.42291749216992,194,3,-2.29118214436647,0.338702762646052,0.293814432989691,0.0708648872736452,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",7,9.95128833511898,194,3,-2.49914199033833,0.348495040984894,0.293814432989691,0.0641776982937689,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Chesterian",10,9.50973816368738,151,9,-1.8818394060507,0.296353258259527,0.245033112582781,0.0609339419628044,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",15,9.85028094318555,151,9,-1.86687933396224,0.287278710753008,0.245033112582781,0.0495719406140399,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",20,10.0276888960733,151,9,-1.98628482483251,0.295594725545016,0.245033112582781,0.0580801614620814,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",3,6.8896727943877,151,8.5,-0.689707982994938,0.226430964323377,0.251655629139073,0.0556190412736392,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",5,8.55371773570972,151,9,-1.44997846471451,0.281252703643695,0.245033112582781,0.0588423919082484,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",7,9.09650070561792,151,9,-1.66948700896305,0.290239849909854,0.251655629139073,0.0603007038741019,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Desmoinesian",10,10.3004235408551,204,2,-3.73219954693953,0.427404500003024,0.32843137254902,0.0925164029909986,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",15,10.6422887424176,204,2,-3.87967805783514,0.443566443034643,0.333333333333333,0.0869061015706888,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",20,10.8265399244706,204,2,-4.20024008774972,0.44878330398931,0.32843137254902,0.111278444322725,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",3,7.63262211619493,204,2,-1.62793845050277,0.306679835044659,0.333333333333333,0.0563289116843226,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",5,9.3185358551713,204,2,-2.72667217050302,0.376756059177138,0.318627450980392,0.076172243738558,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",7,9.87041894382374,204,2,-3.28279564157604,0.411580893872915,0.323529411764706,0.0784947587119585,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Guadalupian",10,9.90443450119028,170,27,-6.19399062182126,0.633357613281531,0.294117647058823,0.0982695650288029,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",15,10.255274311899,170,26,-6.72831466004534,0.667268104234322,0.3,0.0916282733196078,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",20,10.4469284826578,170,27,-7.27809822846364,0.700163026912411,0.297058823529412,0.0990982748370151,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",3,7.20232232796327,170,27.5,-2.51081546459884,0.377102270297111,0.294117647058823,0.0662879410924598,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",5,8.89307087366322,170,27,-4.61362950427204,0.532270214185611,0.294117647058823,0.0791980997783994,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",7,9.46066180532295,170,28,-5.38915400325055,0.583230123590156,0.294117647058823,0.0864866745700056,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Kinderhookian",10,9.56949106348247,144,1,-0.569511828291525,0.20495547987109,0.201388888888889,0.0651215781996786,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",15,9.92305205874992,144,1,-0.520482617856915,0.198473424270745,0.208333333333333,0.0701396885516653,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",20,10.125101797557,144,1,-0.648489053467424,0.210415558293693,0.201388888888889,0.0712380206967389,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",3,6.80488073095045,144,1,0.236736961697145,0.176789458885197,0.208333333333333,0.0575136253102575,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",5,8.53145621387885,144,1,-0.134619029900431,0.177628827009465,0.208333333333333,0.0616738834179176,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",7,9.12700130981462,144,1,-0.458893373257931,0.206324823138499,0.204861111111111,0.0621920698746601,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Leonardian",10,10.2121336534159,171,10,-4.6008956086444,0.518514209725416,0.289473684210526,0.102548061683186,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",15,10.5478136934691,171,11,-5.1489156820909,0.550089628502687,0.292397660818713,0.124058777909794,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",20,10.7330083528018,171,10,-5.36740675653023,0.563050928084557,0.298245614035088,0.138354449218129,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",3,7.55508784343819,171,10,-1.55552886121686,0.290522307414516,0.298245614035088,0.0666993547746575,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",5,9.24174964500599,171,10,-3.29672143714709,0.426105768290727,0.298245614035088,0.0878124944152685,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",7,9.80193684216704,171,11,-4.00969972643586,0.470876134677285,0.298245614035088,0.127782116541285,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Lopingian",10,8.69114257607386,123,15,-1.6070403257047,0.249240357879461,0.235772357723577,0.0637072143151153,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",15,9.06875997268376,123,15,-1.62321993755716,0.246924945436434,0.24390243902439,0.0723320674513588,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",20,9.27232870372982,123,15,-1.72415786692444,0.250662694453923,0.24390243902439,0.0659666511593876,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",3,5.96864038949305,123,16,-0.382258253525737,0.158445090584775,0.24390243902439,0.0708236281089562,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
