"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Virgilian",7,8.53032324973557,90,NA,-0.0606875826994845,0.00235752150294696,0.505821036956816,0.0430883540159181,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",20,10.0144754344274,146,NA,0.0389620815940879,-0.00433133399251387,0.496614047128804,0.0420417503374993,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",55,11.0369899531003,178,NA,0.000889757882448141,-0.00139798056866449,0.5,0.0425579873234293,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",148,11.6947877867802,198.5,NA,-0.0416068601128656,0.00709187123699473,0.497448913184954,0.0509975145871111,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",403,12.2029928106459,202,NA,0.00505694558024614,0.000979464856085883,0.504950495049505,0.0619053942697137,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",1097,12.316251167542,202,NA,-0.0160019061679844,-0.00142995047811018,0.504950495049505,0.0735754164516168,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Wolfcampian",7,8.21717136101583,110,NA,-0.0221695789333901,0.00758649913971052,0.5,0.0351009447445374,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",20,10.5633734347103,159,NA,-0.0206174996981015,6.2019136053554e-05,0.5,0.0359923337583421,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",55,11.3425587286181,188,NA,0.0435037145124561,-0.00182988774098829,0.49738219895288,0.0432683225184237,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",148,11.8611679293888,202,NA,0.0153523875269049,0.000533481379212862,0.495024752475248,0.0466532259074697,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",403,12.2234548928525,205,NA,0.0359999649698425,-0.00393570368011995,0.5,0.0690213482610879,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",1097,12.2815863349045,205,NA,0.0708770834558885,-0.00388874782552481,0.502439024390244,0.0662175746227011,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Atokan",7,9.61167505671017,69,NA,-1.07597588082601,-0.000121224076917068,0.753093964858671,0.0749994950224161,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",20,10.0064249010822,119,NA,-1.15064441205729,0.0026088030699989,0.759080116084777,0.0539662493414944,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",55,10.9468419597705,154,NA,-1.12814424013667,0.00110785940968701,0.75,0.0481804515930439,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",148,11.4126819624923,177.5,NA,-1.08232731919047,-0.00158628976257954,0.748571428571429,0.0524355224586153,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",403,11.8003815984632,187,NA,-1.07075555880717,-0.00368360859587508,0.747972853869205,0.0584894124955368,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",1097,12.0381053113655,187,NA,-1.07180527209427,-0.00179139852530586,0.754010695187166,0.0802902654969742,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Chesterian",7,10.0435695352258,66,NA,-1.12225902817151,0.001548937855056,0.75,0.0831541521342408,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",20,11.2432548763417,86,NA,-1.12876864694545,0.00494052013819108,0.75,0.08434705682081,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",55,11.7768164761612,96.5,NA,-1.03308274973019,-0.00769377771065526,0.746376811594203,0.0798202964054183,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",148,10.647733452764,142,NA,-1.18289732933301,0.00840935773838439,0.754311583788445,0.0718196087082246,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",403,11.197274335883,143,NA,-1.11766461035631,0.000985379240849046,0.748251748251748,0.0705415515596631,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",1097,11.2039750241596,143,NA,-1.23381534874229,0.00860162348995883,0.755244755244755,0.0633523294639557,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Desmoinesian",7,9.58504432967012,69,NA,-1.114481406175,0.0042361514992863,0.753049217965275,0.0876093623275159,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",20,9.88015071373509,132,NA,-1.10633413612602,0.00242087377358897,0.74910071942446,0.043390586532738,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",55,10.9928395976811,166,NA,-1.14100124621229,0.000595997044028617,0.752194357366771,0.0541255019435749,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",148,11.7617721390688,181,NA,-1.1334194549559,0.00272115574965073,0.75,0.0682511609921539,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",403,12.1278522946122,187,NA,-1.14764996481448,0.00754839614037563,0.748663101604278,0.0727365721449007,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",1097,12.3668492954033,187,NA,-1.22701014212986,0.0102611560031909,0.748663101604278,0.0989469832973113,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Guadalupian",7,8.68644992460829,96,NA,-1.18503864342216,0.00534833220047736,0.759672619047619,0.063234182303559,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
