"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Guadalupian",20,10.3832087951973,132,4,-1.3707682752263,0.0966066395905915,0.5,0.168481342615669,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
"Guadalupian",55,11.1393300792994,150,6,-3.00394264013225,0.207957607680329,0.509803921568627,0.203717273501947,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
"Guadalupian",148,11.6022950831138,159,7,-5.08304263735341,0.375081551686859,0.495283018867925,0.183255663547951,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
"Guadalupian",403,11.8827313814262,160,8,-5.82536844771863,0.431140670870929,0.490566037735849,0.211860085533804,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
"Guadalupian",1097,11.9341099041005,160,8,-5.70652771080426,0.432733623482529,0.490566037735849,0.203696079566431,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
"Kinderhookian",7,10.8559275623923,57,0,-0.253866928891381,0.0192963266314841,0.523809523809524,4.91486326797163,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Kinderhookian",20,11.2604943686234,72,0,-0.159443225625673,0.0227017466215773,0.5,0.230609077066569,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Kinderhookian",55,10.8069806408241,102,0,0.0109108806824553,0.00436701659781313,0.494186046511628,0.166023986657537,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Kinderhookian",148,10.8813782079319,130,0,-0.106052794012372,0.00792353973969388,0.5,0.0957340229513825,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Kinderhookian",403,11.4234478552298,132,0,-0.136145881669427,0.0164692696428152,0.5,0.117396105478738,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Kinderhookian",1097,11.5960449058117,132,0,-0.0734040084369645,0.00368210501745622,0.5,0.141936618418784,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0.666666666666667
"Leonardian",7,8.4172991912205,98,0,-0.224159654035916,0.0136876905824682,0.506756756756757,0.114778110323096,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
