"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Wolfcampian",403,12.2234548928525,205,28,-9.27606333200567,0.834682646558488,0.175609756097561,0.119423464367294,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",1097,12.2815863349045,205,29,-9.53650240450008,0.860360354948589,0.175609756097561,0.0969013152871368,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Atokan",7,9.61167505671017,69,0,0.524132387217623,0.0904676664492548,0.196898496240601,0.072471546380739,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",20,10.0064249010822,119,2,0.274733144037755,0.0784743494059349,0.25551500405515,0.0504483170287405,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",55,10.9468419597705,154,1,-0.279803632372295,0.10709932183156,0.290331998665332,0.0570656755084899,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",148,11.4126819624923,177.5,2,-1.2962002136231,0.179002984373001,0.316290596061041,0.0797537510038528,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",403,11.8003815984632,187,5,-2.95160536247417,0.305099926088416,0.329753895693175,0.0889378149835933,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",1097,12.0381053113655,187,5,-3.8397665666769,0.370346816166859,0.32620320855615,0.069902027743519,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Chesterian",7,10.0435695352258,66,0,0.700390824471724,0.070777291620574,0.210101867572156,0.0739341023063546,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",20,11.2432548763417,86,0,0.0604863611240044,0.0943019350764715,0.24683341350008,0.0613727565679391,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",55,11.7768164761612,96.5,3,-1.06328412048824,0.171808113297057,0.266426858513189,0.108153488475807,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",148,10.647733452764,142,9,-1.27354617439006,0.175961255515082,0.293281718281718,0.0961858734092042,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",403,11.197274335883,143,9,-2.07196786719239,0.241902118078431,0.293706293706294,0.0668547175055386,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",1097,11.2039750241596,143,9,-2.2390331143171,0.263189678352143,0.286713286713287,0.0562107366707958,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Desmoinesian",7,9.58504432967012,69,0,0.748783390058186,0.0731780559592128,0.204366238317757,0.0657905270613457,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",20,9.88015071373509,132,0,0.352263359173633,0.0773829099249259,0.259400621996042,0.0455468120979895,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
